type,area,module,path,size_bytes,priority,action
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-home/src/main/kotlin/com/regenera/home/presentation/HomeUiState.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-home/src/main/kotlin/com/regenera/home/presentation/HomeViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/data/InvestmentsApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/domain/GetInvestmentProducts.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/domain/GetPortfolio.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/domain/InvestmentsRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/domain/SubmitInvestmentOrder.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/presentation/InvestmentsScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/presentation/InvestmentsViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-investments/src/main/kotlin/com/regenera/investments/presentation/PortfolioScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/data/OnboardingApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/domain/OnboardingRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/domain/PerformLivenessCheck.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/domain/SubmitCustomerData.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/domain/SubmitDocument.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/presentation/OnboardingScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/presentation/OnboardingUiState.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-onboarding/src/main/kotlin/com/regenera/onboarding/presentation/OnboardingViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/data/PixApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/ConfirmPixPayment.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/CreatePixPayment.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/GetPixReceipt.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/PixRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/domain/ValidatePixKey.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixConfirmationScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixHomeScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixPaymentScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixReceiptScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-pix/src/main/kotlin/com/regenera/pix/presentation/PixViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/data/ProfileApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/domain/GetAuthorizedDevices.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/domain/GetProfile.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/domain/ProfileRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/domain/RevokeDevice.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/presentation/DevicesScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/presentation/ProfileScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/presentation/ProfileViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-profile/src/main/kotlin/com/regenera/profile/presentation/SecurityScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/data/SupportApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/domain/CreateSupportCase.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/domain/GetSupportCases.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/domain/SupportRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/presentation/SupportCaseScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/presentation/SupportScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-support/src/main/kotlin/com/regenera/support/presentation/SupportViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/data/TransactionsApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/domain/GetTransactionDetails.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/domain/GetTransactions.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/domain/TransactionsRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/presentation/TransactionDetailsScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/presentation/TransactionListScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transactions/src/main/kotlin/com/regenera/transactions/presentation/TransactionsViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/data/TransfersApi.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/domain/CreateTransfer.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/domain/ScheduleTransfer.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/domain/TransfersRepository.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/presentation/TransferConfirmationScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/presentation/TransferScreen.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/feature-transfers/src/main/kotlin/com/regenera/transfers/presentation/TransfersViewModel.kt,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/gradle/libs.versions.toml,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/gradle/wrapper/gradle-wrapper.jar,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/gradle/wrapper/gradle-wrapper.properties,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/gradlew,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-android,03-channels/regenera-channel-android/gradlew.bat,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-ios,03-channels/regenera-channel-ios/App/AppCoordinator.swift,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
ARQUIVO_ZERO_BYTES,03-channels,03-channels/regenera-channel-ios,03-channels/regenera-channel-ios/App/AppDelegate.swift,0,P0,Implementar conteúdo válido ou remover o arquivo do mapa.
