id,arquivo_atual,caminho_origem_resolvido,caminho_staging,destino_recomendado,existencia_origem,existencia_staging,existencia_destino,sha256_origem,sha256_staging,sha256_destino,igualdade_hashes,destino_topologicamente_correto,origem_preservada,ausencia_sobrescrita,resultado_final
305,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/banking/ui/ProfileScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/banking/ui/ProfileScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/banking/ui/ProfileScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/banking/ui/ProfileScreen.tsx,SIM,SIM,SIM,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,e7e754e906566e20dc2a5f5072eb667f227cb748aa8d1bf41a66abd4d5130221,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
306,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/banking/ui/TaxScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/banking/ui/TaxScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/banking/ui/TaxScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/banking/ui/TaxScreen.tsx,SIM,SIM,SIM,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,106ee43c63d55ac4152167ea0af9862a6f9888eead09c19c669b89ed5e7bc39b,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
307,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/compliance/ui/SecurityScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/compliance/ui/SecurityScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/compliance/ui/SecurityScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/compliance/ui/SecurityScreen.tsx,SIM,SIM,SIM,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,1e1ac20d9ef1834774f83ac2e1e992ea72ab3f8f8cce2ba5f250a6d4f899b846,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
308,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/api/kycApi.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/api/kycApi.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/api/kycApi.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/api/kycApi.ts,SIM,SIM,SIM,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,bf86ed6ada5110a1decc3c178b60a227264eeb21c30d2dcd1aac57639b4598fa,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
309,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/model/kyc.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/model/kyc.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/model/kyc.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/model/kyc.ts,SIM,SIM,SIM,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,a4cb0e065aa3c697d22dcaa82148cf6cc8f652642ca366fe5c74e3bb8cd18c18,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
310,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/ui/KycScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/identity/ui/KycScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/ui/KycScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/identity/ui/KycScreen.tsx,SIM,SIM,SIM,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,6ef6268ce7efde6eceae155cf35ba94e5a3845bef25b21a3b32023c2799cb457,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
311,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/investments/ui/InvestmentsScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/investments/ui/InvestmentsScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/investments/ui/InvestmentsScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/investments/ui/InvestmentsScreen.tsx,SIM,SIM,SIM,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,d4b365fe346a9b78196005989e85439565be805ed9911663e06c4339c09c1d59,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
312,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/lifestyle/ui/MarketplaceScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/lifestyle/ui/MarketplaceScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/lifestyle/ui/MarketplaceScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/lifestyle/ui/MarketplaceScreen.tsx,SIM,SIM,SIM,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,6756ee0fec897277ae4447aa0f25457c364ead5dcff8ef9227210145af7e1bec,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
313,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/openbanking/api/openBankingApi.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/openbanking/api/openBankingApi.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/openbanking/api/openBankingApi.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/openbanking/api/openBankingApi.ts,SIM,SIM,SIM,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,66ecad24b62b82567fbc0d09b1f7de5aa737b98f46221e0b8ed9339cef6583d9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
314,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/openbanking/ui/OpenFinanceScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/openbanking/ui/OpenFinanceScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/openbanking/ui/OpenFinanceScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/openbanking/ui/OpenFinanceScreen.tsx,SIM,SIM,SIM,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,b6a38d4a3b0db35dfd1e6239b6326bcbcfbff6704b7c0c4c76d1e5419e1ad9ff,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
315,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/payment-links/api/paymentLinksApi.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/payment-links/api/paymentLinksApi.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/payment-links/api/paymentLinksApi.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/payment-links/api/paymentLinksApi.ts,SIM,SIM,SIM,ad4eeefbec4e0ae0951f5dccbedfa42c434507dd3eee4e817b00be02cd0f55b4,ad4eeefbec4e0ae0951f5dccbedfa42c434507dd3eee4e817b00be02cd0f55b4,ad4eeefbec4e0ae0951f5dccbedfa42c434507dd3eee4e817b00be02cd0f55b4,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
316,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/payment-links/ui/PaymentLinksScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/payment-links/ui/PaymentLinksScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/payment-links/ui/PaymentLinksScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/payment-links/ui/PaymentLinksScreen.tsx,SIM,SIM,SIM,c739a56888b8b90d071fb8edae0c7af79f91604df966cfc72acfeb4e18ed4b1d,c739a56888b8b90d071fb8edae0c7af79f91604df966cfc72acfeb4e18ed4b1d,c739a56888b8b90d071fb8edae0c7af79f91604df966cfc72acfeb4e18ed4b1d,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
317,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/transfer/ui/TransferScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/features/transfer/ui/TransferScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/transfer/ui/TransferScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/features/transfer/ui/TransferScreen.tsx,SIM,SIM,SIM,9ba7a01f34edf67ba2092a7d9e2fcc84039ebf50de1841f9678c3c200a3d1a2d,9ba7a01f34edf67ba2092a7d9e2fcc84039ebf50de1841f9678c3c200a3d1a2d,9ba7a01f34edf67ba2092a7d9e2fcc84039ebf50de1841f9678c3c200a3d1a2d,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
318,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/navigation/types.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/navigation/types.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/navigation/types.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/navigation/types.ts,SIM,SIM,SIM,fbba29698710ceec4112aa86dea01e22756ffe7fba0800a4268728546f3b0433,fbba29698710ceec4112aa86dea01e22756ffe7fba0800a4268728546f3b0433,fbba29698710ceec4112aa86dea01e22756ffe7fba0800a4268728546f3b0433,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
319,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/CardsScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/CardsScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/CardsScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/CardsScreen.tsx,SIM,SIM,SIM,22e219703c016d4b4bf76e894b3596f316fb14dd80781a5946dae3da7e22609e,22e219703c016d4b4bf76e894b3596f316fb14dd80781a5946dae3da7e22609e,22e219703c016d4b4bf76e894b3596f316fb14dd80781a5946dae3da7e22609e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
320,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/ExtratoScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/ExtratoScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/ExtratoScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/ExtratoScreen.tsx,SIM,SIM,SIM,56878504d54833171e5976866a305f142dcddaf40bbdabedbd662ae3c699d5d3,56878504d54833171e5976866a305f142dcddaf40bbdabedbd662ae3c699d5d3,56878504d54833171e5976866a305f142dcddaf40bbdabedbd662ae3c699d5d3,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
321,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/HomeScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/HomeScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/HomeScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/HomeScreen.tsx,SIM,SIM,SIM,064d08a68ff8d4c6b330330d30612763d24bc7b4d15338caec64aa8ec2ccdcc9,064d08a68ff8d4c6b330330d30612763d24bc7b4d15338caec64aa8ec2ccdcc9,064d08a68ff8d4c6b330330d30612763d24bc7b4d15338caec64aa8ec2ccdcc9,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
322,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/KidsScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/KidsScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/KidsScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/KidsScreen.tsx,SIM,SIM,SIM,e681440067004965e5a293bfddda211e37a73851c8f9eac68fd5c8e773daa17f,e681440067004965e5a293bfddda211e37a73851c8f9eac68fd5c8e773daa17f,e681440067004965e5a293bfddda211e37a73851c8f9eac68fd5c8e773daa17f,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
323,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/LoginScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/LoginScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/LoginScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/LoginScreen.tsx,SIM,SIM,SIM,70fc9dec388cb4bb9408e362b11992d8055b7c6963b54a432155014eaee46ec5,70fc9dec388cb4bb9408e362b11992d8055b7c6963b54a432155014eaee46ec5,70fc9dec388cb4bb9408e362b11992d8055b7c6963b54a432155014eaee46ec5,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
324,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/NeuralCoreScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/NeuralCoreScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/NeuralCoreScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/NeuralCoreScreen.tsx,SIM,SIM,SIM,8a99950e28392e9e0ae879025f4352d6fb4958576275a4a80e3eb7e7ff2ef081,8a99950e28392e9e0ae879025f4352d6fb4958576275a4a80e3eb7e7ff2ef081,8a99950e28392e9e0ae879025f4352d6fb4958576275a4a80e3eb7e7ff2ef081,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
325,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/PixScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/PixScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/PixScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/PixScreen.tsx,SIM,SIM,SIM,49496feed731d2b31c7d002726f3a3f13400fc9c3e551be7162f072326c1edfb,49496feed731d2b31c7d002726f3a3f13400fc9c3e551be7162f072326c1edfb,49496feed731d2b31c7d002726f3a3f13400fc9c3e551be7162f072326c1edfb,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
326,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/RegisterScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/RegisterScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/RegisterScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/RegisterScreen.tsx,SIM,SIM,SIM,081b19b51c5aa20c29a86c1f8732aa978ce9cbf4c134d31f9c1830cd019c58b4,081b19b51c5aa20c29a86c1f8732aa978ce9cbf4c134d31f9c1830cd019c58b4,081b19b51c5aa20c29a86c1f8732aa978ce9cbf4c134d31f9c1830cd019c58b4,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
327,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/SideMenuScreen.tsx,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/screens/SideMenuScreen.tsx,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/SideMenuScreen.tsx,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/screens/SideMenuScreen.tsx,SIM,SIM,SIM,acd161fb4e762adc0f1a6b8f2043e13d940aa47cf90c9e14cfcae0d84ca1ca75,acd161fb4e762adc0f1a6b8f2043e13d940aa47cf90c9e14cfcae0d84ca1ca75,acd161fb4e762adc0f1a6b8f2043e13d940aa47cf90c9e14cfcae0d84ca1ca75,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
328,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/services/api.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/services/api.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/services/api.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/services/api.ts,SIM,SIM,SIM,562194fc1c7082fff69aa69a55ee5160591921a9a37771d07d5e44b15a6eec3e,562194fc1c7082fff69aa69a55ee5160591921a9a37771d07d5e44b15a6eec3e,562194fc1c7082fff69aa69a55ee5160591921a9a37771d07d5e44b15a6eec3e,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
329,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/services/firebase.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/services/firebase.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/services/firebase.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/services/firebase.ts,SIM,SIM,SIM,3242870ee9a9cb381d670b2fada96d1646ce0292173b9be5a9dc9ab587e7a1ee,3242870ee9a9cb381d670b2fada96d1646ce0292173b9be5a9dc9ab587e7a1ee,3242870ee9a9cb381d670b2fada96d1646ce0292173b9be5a9dc9ab587e7a1ee,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
330,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/store/useStore.ts,/Volumes/REGENERA BANK/regenera-bank/99-archive/source-material/mobile-react-native/src/store/useStore.ts,/Volumes/REGENERA BANK/REGENERA-MIGRATION-STAGING-1478/runs/20260626T042442Z/staged/03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/store/useStore.ts,03-channels/regenera-channel-mobile-react-native-legacy/source-material/pipeline-green-v4/src/store/useStore.ts,SIM,SIM,SIM,2afeb4cdbde10f716752b82d3604b41fb3846fabd2982b4cfb30ae4deca66d04,2afeb4cdbde10f716752b82d3604b41fb3846fabd2982b4cfb30ae4deca66d04,2afeb4cdbde10f716752b82d3604b41fb3846fabd2982b4cfb30ae4deca66d04,SIM,SIM,SIM,SIM,ALREADY_IDENTICAL
