capacidade,arquivo
Accounts,03-channels/regenera-channel-web-banking/src/app/banking/accounts/[accountId]/statements/page.tsx
Accounts,03-channels/regenera-channel-web-banking/src/app/api/bff/accounts/route.ts
Accounts,03-channels/regenera-channel-web-banking/src/app/api/bff/accounts/[accountId]/balance/route.ts
Accounts,03-channels/regenera-channel-web-banking/src/app/api/bff/accounts/[accountId]/transactions/route.ts
Accounts,03-channels/regenera-channel-web-banking/src/features/accounts/useAccounts.ts
Accounts,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.types.ts
Accounts,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.schema.ts
Accounts,03-channels/regenera-channel-web-banking/src/features/accounts/accounts.api.ts
Accounts,03-channels/regenera-channel-web-banking/src/shared/lib/balanceStore.ts
Accounts,03-channels/regenera-channel-web-banking/src/shared/api/model/balanceResponse.ts
Accounts,03-channels/regenera-channel-web-banking/src/components/account/AccountCard.tsx
Accounts,03-channels/regenera-channel-web-banking/src/components/account/BalanceDisplay.tsx
Accounts,03-channels/regenera-channel-web-banking/src/components/account/AccountSelector.tsx
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Package.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Data/AccountsRepository.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Data/AccountsAPI.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Domain/GetAccountBalance.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Domain/GetAccounts.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Presentation/AccountListView.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Presentation/AccountDetailsView.swift
Accounts,03-channels/regenera-channel-ios/FeatureAccounts/Sources/FeatureAccounts/Presentation/AccountsViewModel.swift
Accounts,04-bffs/regenera-bff-web/src/main/kotlin/com/regenera/bff/api/AccountsController.kt
Accounts,04-bffs/regenera-bff-web/src/main/kotlin/com/regenera/bff/application/GetAccountSummaryUseCase.kt
Accounts,04-bffs/regenera-api-partners/src/main/kotlin/com/regenera/bff/api/PartnerAccountsController.kt
Accounts,05-core-banking/regenera-core-ledger/db/migrations/V006__create_accounting_periods.sql
Accounts,05-core-banking/regenera-core-ledger/db/migrations/V001__create_ledger_accounts.sql
Accounts,05-core-banking/regenera-core-ledger/infrastructure/migrations/7.Regenera-Migrations-0004-chart-of-accounts-seed.sql
Accounts,05-core-banking/regenera-core-ledger/infrastructure/migrations/0004-chart-of-accounts-seed.sql
Accounts,05-core-banking/regenera-core-ledger/infrastructure/migrations/4.Regenera-Migrations-0004-chart-of-accounts-seed.sql
Accounts,05-core-banking/regenera-core-ledger/src/main/kotlin/com/regenera/ledger/domain/valueobject/AccountingDate.kt
Accounts,05-core-banking/regenera-core-ledger/src/main/kotlin/com/regenera/ledger/domain/valueobject/LedgerAccountId.kt
Accounts,05-core-banking/regenera-core-ledger/src/main/kotlin/com/regenera/ledger/domain/aggregate/LedgerAccount.kt
Accounts,05-core-banking/regenera-core-ledger/src/main/kotlin/com/regenera/ledger/domain/policy/BalancedJournalPolicy.kt
Accounts,05-core-banking/regenera-core-ledger/src/domain/policies/AccountingPeriodPolicy.kt
Accounts,05-core-banking/regenera-core-ledger/src/domain/model/LedgerAccount.kt
Accounts,05-core-banking/regenera-core-ledger/src/domain/model/AccountingPeriod.kt
Accounts,05-core-banking/regenera-core-customers/db/migrations/V006__create_contacts.sql
Accounts,05-core-banking/regenera-core-customers/src/main/kotlin/com/regenera/customers/domain/valueobject/ContactInformation.kt
Accounts,05-core-banking/regenera-core-customers/src/domain/model/Contact.kt
Accounts,05-core-banking/regenera-core-investments/src/main/kotlin/com/regenera/investments/domain/valueobject/InvestmentAccountId.kt
Accounts,05-core-banking/regenera-core-investments/src/main/kotlin/com/regenera/investments/domain/aggregate/InvestmentAccount.kt
Accounts,05-core-banking/regenera-core-balance/LICENSE
Accounts,05-core-banking/regenera-core-balance/CHANGELOG.md
Accounts,05-core-banking/regenera-core-balance/docker-compose.local.yml
Accounts,05-core-banking/regenera-core-balance/Dockerfile
Accounts,05-core-banking/regenera-core-balance/Makefile
Accounts,05-core-banking/regenera-core-balance/CODEOWNERS
Accounts,05-core-banking/regenera-core-balance/.tool-versions
Accounts,05-core-banking/regenera-core-balance/service.yaml
Accounts,05-core-banking/regenera-core-balance/.editorconfig
Accounts,05-core-banking/regenera-core-balance/README.md
Accounts,05-core-banking/regenera-core-balance/.gitignore
Accounts,05-core-banking/regenera-core-balance/CONTRIBUTING.md
Accounts,05-core-banking/regenera-core-balance/.gitattributes
Accounts,05-core-banking/regenera-core-balance/.env.example
Accounts,05-core-banking/regenera-core-balance/OWNERS.yaml
Accounts,05-core-banking/regenera-core-balance/SECURITY.md
Accounts,05-core-banking/regenera-core-balance/catalog-info.yaml
Accounts,05-core-banking/regenera-core-balance/deploy/terraform/.gitkeep
Accounts,05-core-banking/regenera-core-balance/deploy/kubernetes/.gitkeep
Accounts,05-core-banking/regenera-core-balance/deploy/helm/.gitkeep
Accounts,05-core-banking/regenera-core-balance/tests/unit/.gitkeep
Accounts,05-core-banking/regenera-core-balance/tests/contract/.gitkeep
Accounts,05-core-banking/regenera-core-balance/tests/security/.gitkeep
Accounts,05-core-banking/regenera-core-balance/tests/integration/.gitkeep
Accounts,05-core-banking/regenera-core-balance/tests/performance/.gitkeep
Accounts,05-core-banking/regenera-core-balance/docs/ARCHITECTURE.md
Accounts,05-core-banking/regenera-core-balance/docs/THREAT-MODEL.md
Accounts,05-core-banking/regenera-core-balance/docs/SLO.md
Accounts,05-core-banking/regenera-core-balance/docs/DEPENDENCIES.md
Accounts,05-core-banking/regenera-core-balance/docs/RUNBOOK.md
Accounts,05-core-banking/regenera-core-balance/docs/DATA-FLOW.md
Accounts,05-core-banking/regenera-core-balance/docs/ROLLBACK.md
Accounts,05-core-banking/regenera-core-balance/docs/ADR/0001-boundary.md
Accounts,05-core-banking/regenera-core-balance/scripts/validate.sh
Accounts,05-core-banking/regenera-core-balance/scripts/build.sh
Accounts,05-core-banking/regenera-core-balance/scripts/bootstrap.sh
Accounts,05-core-banking/regenera-core-balance/scripts/release.sh
Accounts,05-core-banking/regenera-core-balance/scripts/test.sh
Accounts,05-core-banking/regenera-core-accounts/LICENSE
Accounts,05-core-banking/regenera-core-accounts/CHANGELOG.md
Accounts,05-core-banking/regenera-core-accounts/docker-compose.local.yml
Accounts,05-core-banking/regenera-core-accounts/Dockerfile
Accounts,05-core-banking/regenera-core-accounts/Makefile
Accounts,05-core-banking/regenera-core-accounts/CODEOWNERS
Accounts,05-core-banking/regenera-core-accounts/.tool-versions
Accounts,05-core-banking/regenera-core-accounts/service.yaml
Accounts,05-core-banking/regenera-core-accounts/.editorconfig
Accounts,05-core-banking/regenera-core-accounts/README.md
Accounts,05-core-banking/regenera-core-accounts/.gitignore
Accounts,05-core-banking/regenera-core-accounts/build.gradle.kts
Accounts,05-core-banking/regenera-core-accounts/CONTRIBUTING.md
Accounts,05-core-banking/regenera-core-accounts/.gitattributes
Accounts,05-core-banking/regenera-core-accounts/settings.gradle.kts
Accounts,05-core-banking/regenera-core-accounts/.env.example
Accounts,05-core-banking/regenera-core-accounts/OWNERS.yaml
Accounts,05-core-banking/regenera-core-accounts/SECURITY.md
Accounts,05-core-banking/regenera-core-accounts/catalog-info.yaml
Accounts,05-core-banking/regenera-core-accounts/deploy/terraform/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/deploy/kubernetes/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/deploy/helm/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/tests/unit/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/tests/contract/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/tests/security/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/tests/integration/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/tests/performance/.gitkeep
Accounts,05-core-banking/regenera-core-accounts/docs/ARCHITECTURE.md
Accounts,05-core-banking/regenera-core-accounts/docs/THREAT-MODEL.md
Accounts,05-core-banking/regenera-core-accounts/docs/SLO.md
Accounts,05-core-banking/regenera-core-accounts/docs/DEPENDENCIES.md
Accounts,05-core-banking/regenera-core-accounts/docs/RUNBOOK.md
Accounts,05-core-banking/regenera-core-accounts/docs/DATA-FLOW.md
Accounts,05-core-banking/regenera-core-accounts/docs/ROLLBACK.md
Accounts,05-core-banking/regenera-core-accounts/docs/ADR/0001-boundary.md
Accounts,05-core-banking/regenera-core-accounts/scripts/validate.sh
Accounts,05-core-banking/regenera-core-accounts/scripts/build.sh
Accounts,05-core-banking/regenera-core-accounts/scripts/bootstrap.sh
Accounts,05-core-banking/regenera-core-accounts/scripts/release.sh
Accounts,05-core-banking/regenera-core-accounts/scripts/test.sh
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V003__create_account_products.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V002__create_account_holders.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V004__create_account_restrictions.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V006__create_account_status_history.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V005__create_account_limits.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V001__create_accounts.sql
Accounts,05-core-banking/regenera-core-accounts/db/migrations/V007__create_account_identifiers.sql
Accounts,05-core-banking/regenera-core-accounts/src/main/resources/logback.xml
Accounts,05-core-banking/regenera-core-accounts/src/main/resources/application.yml
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/Application.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/command/BlockAccountCommand.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/command/OpenAccountCommand.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/command/CloseAccountCommand.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/query/GetAccountBalanceQuery.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/query/GetAccountQuery.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/application/query/GetAccountsByCustomerQuery.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/valueobject/AccountNumber.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/valueobject/BalanceSnapshot.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/valueobject/BranchCode.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/valueobject/AccountId.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/valueobject/AccountStatus.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/aggregate/AccountOwnership.kt
Accounts,05-core-banking/regenera-core-accounts/src/main/kotlin/com/regenera/accounts/domain/aggregate/Account.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountRestriction.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/Account.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountStatementReference.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountLimit.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountProduct.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountBalanceProjection.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountHolder.kt
Accounts,05-core-banking/regenera-core-accounts/src/domain/model/AccountStatus.kt
Accounts,06-risk-control/regenera-control-accounting/LICENSE
Accounts,06-risk-control/regenera-control-accounting/CHANGELOG.md
Accounts,06-risk-control/regenera-control-accounting/docker-compose.local.yml
Accounts,06-risk-control/regenera-control-accounting/Dockerfile
Accounts,06-risk-control/regenera-control-accounting/Makefile
Accounts,06-risk-control/regenera-control-accounting/CODEOWNERS
Accounts,06-risk-control/regenera-control-accounting/.tool-versions
Accounts,06-risk-control/regenera-control-accounting/service.yaml
Accounts,06-risk-control/regenera-control-accounting/.editorconfig
Accounts,06-risk-control/regenera-control-accounting/README.md
Accounts,06-risk-control/regenera-control-accounting/.gitignore
Accounts,06-risk-control/regenera-control-accounting/build.gradle.kts
Accounts,06-risk-control/regenera-control-accounting/CONTRIBUTING.md
Accounts,06-risk-control/regenera-control-accounting/.gitattributes
Accounts,06-risk-control/regenera-control-accounting/settings.gradle.kts
Accounts,06-risk-control/regenera-control-accounting/.env.example
Accounts,06-risk-control/regenera-control-accounting/OWNERS.yaml
Accounts,06-risk-control/regenera-control-accounting/SECURITY.md
Accounts,06-risk-control/regenera-control-accounting/catalog-info.yaml
Accounts,06-risk-control/regenera-control-accounting/deploy/terraform/.gitkeep
Accounts,06-risk-control/regenera-control-accounting/deploy/kubernetes/.gitkeep
